id, latitude, longitude, name, picture
94e8d9a7fd2d40d28d40cc7e2a8d397b.16, 23.580043, 120.492657,  福德正神,  https://lh3.googleusercontent.com/eU2CAbltnQHTweSekpV2hmpUK0-dC5fBl4MQwf7kHZiEyxpKDa3xTD3VQsEb6-DEpv_Bw3WckF2NQB-f1tru
acb06f9fe7304b40b45cdbd4860f4cc8.16, 23.581464, 120.47238,  上林將軍廟,  https://lh3.googleusercontent.com/XJ6wQUFwsovWIOl2BySUllI25JAT1Unmd5ruk6sYvxC_SYaGTwRfic7FKir_9FXVxJ31TJbafQSMdaZOffdpeKjhY9YA
172a010a725d45c4a90fb89b209873d7.16, 23.581561, 120.470259,  路邊小廟,  https://lh3.googleusercontent.com/m5EFP6VDdIPRq2Phh-N3V5qa6O95pen5ZvQ2NWg29kmtBhBDMt5BpNbLrxBRmOKrwufq4Ipgy57p_qKrCWhhkBvMeAJz
b9da5872b11c4f67b47b4e670ebe08e6.16, 23.58206, 120.476135,  頂員林埤涼亭,  https://lh3.googleusercontent.com/Ngf6SKxAzq0s_cZyZeMYy2amtvAKFXTwMmlIX_YSjpuEqfvhRUcgWpV8PsTbYa7Sgqhlz00u9N-8Tc1iVKEW760rR8s
8a2ea5d84e104839ba0f00c7feb12682.16, 23.582454, 120.476186,  上林埤塘福德正神,  http://lh3.googleusercontent.com/aTbiz0dY_Q2xU3QRtqfruoxDuxnsw7eZQthFwvgLa3AQOX4B4kkb1mnnALcOjqoJCu-eu5r3wKFz8D1IEDQlSouafwXO
12dbe968207d42f1acca24832dd76b51.16, 23.582552, 120.472406,  西營將廟,  https://lh3.googleusercontent.com/x3ynlAA2qE_ZsUN4JAVsr-GaYUnannLdhUBJj6Y76b7lF09pkqLfmuW4FX0wabMf5WthF8aF3twwHbusfO3NHoaOkdg
06db604cb0b344c9b25beefe5a59df7f.16, 23.57612, 120.478698,  麻園寮北營,  https://lh3.googleusercontent.com/OCa03LTjPwnVwXBbQ-1cvDEPCAjGp-ycqhXx7WXXu4X-gTxpkyhZj4WdoiUnY4f2zElm4K9KRs4Uz73sbObF5KNp5qo
db4b2f06500941f1bd9abf56b1e74cab.16, 23.57885, 120.505314,  大浦美定海神針,  https://lh3.googleusercontent.com/_yOJimae9SD5-KtgN9Z2i4XMPn-rhC2MxjSAYywCjxpDL2WAllg3_nf3P5NcE0nlCNvI9HWP3jnXQggjwchS21vfXg
720adb5e92924b4e889536a81880c478.16, 23.580631, 120.501086,  指針羅盤雕像,  https://lh3.googleusercontent.com/jFVZhG5JLcLRYspcDYY-aYMgcL6paf0S3KpUlkU--9feQhg94U8n-5p8ggX1vcYVlnrAZuySGoecTMC5gXBxFABmXHo
0700b2841ecd4079bb0736c162026bde.16, 23.583696, 120.510388,  老楊方城市觀光工廠,  https://lh3.googleusercontent.com/UM-kE3FO3sfPsmBecy_SlaVC2NtyAnT55wDO1RIRf-PlABe06OGSYtLfnU86F9q-2zFz-O9TaPJxkaFQhlcaFmc9CdU
1edcc2fdbc49463fbc1783b1b7ad484a.16, 23.572225, 120.55392,  過山社區,  https://lh3.googleusercontent.com/QOMFJaU6LQhvSIWtVBq6TZ5OfhsZnmf9QsqFR6AYgORC2zSkbk8bn2OTtCwGNOExM1_jx2KbmTUN4oZEd-iOK4oVbp0
ede5725e6eec4c1c817743a7d9743dd8.16, 23.576702, 120.556897,  南門大將軍,  https://lh3.googleusercontent.com/JRk8Kaf_eccYy_jR5qyaqqZh2WmYAY0ivluwc4k687CwOA20D-alBnynyRnU24bAMAu3kNSmiRyp_iYoNm9qvuGYoLR8
0789d82be400494f8ca7ddd3c3c82da9.16, 23.577589, 120.560539,  梅山萬善廟,  https://lh3.googleusercontent.com/XUYC7AeVHHsA5U-b4M7rzcy4OHzj-_xdk73syTZRbWqG9KvZLsq_7XlJyZ5xz3KbmiuseJQPLfjcIUEss_RYNn6BAg
93b37b8401c74b9da5777cc18ebdcf86.16, 23.577611, 120.559287,  梅山轉運站,  https://lh3.googleusercontent.com/LQA-rG381efuaXX7_g-e1zi6Ap-XiH2CaGG3EciMTLXuUI5UBYVonqNz2jRpcdNcE7hYSyXop9vLAqKeePTnkyhqYnM
6c39cf061bd54945892ff912de3bd281.16, 23.577949, 120.558521,  致友人,  https://lh3.googleusercontent.com/p227T5Q_E6u6yy0QJcX3LG67tKujD6TqMrA7oPICrxyTo7KLxXbJj4zaAWT0gSiPDDu_2exfxxJ3Fp_ju_wljFsYEg
87a4eb36b3b8adc195aa815dbd813922, 23.578012, 120.559144,  , NULL
87417c09ac0f464097cfe352364275fa.16, 23.578048, 120.557418,  太陽婆婆,  https://lh3.googleusercontent.com/U2d-zVVri04brKQbeW8dsuQKFRQ9S-JQa8OxQTZEAFzc3oYe6GSnHcqXbq5rXdevkf2rzVJHqAJpe9RsGJU5p2352kA
984565491dc646a69504811fc891b405.16, 23.578059, 120.55571,  梅山公園時光跡,  https://lh3.googleusercontent.com/jpf3U1itVYANCTZFokh9SO28REblKqNS5YxEwXrbp-fkMd-DDJVP7_Atu4bEb1sBZXv4rBRzBIZuXuOpVC_x3CD__A
a6868a78140245f08705614b61eac0bd.16, 23.57826, 120.556854,  梅山公園洛神紅茶石碑,  https://lh3.googleusercontent.com/NTmgPfenZcNVT2HmgNNad3gVX-OiDY095ItK-iIohIG0FptrEPMySxnnh6X0LXVaW6th0wjorf7GCFD_Oprsl1OqN9Zh
69e599cb1d7b447188c494a5376c7fd6.16, 23.578269, 120.559538,  梅山籃球場,  https://lh3.googleusercontent.com/tHjqLKwK34LK1qdYSh0uQ99mRKX_MkSX7VrqfyRY1osbbhTkuYt9tx8A5_WAI5556zYqcG_iQNNDBMQaKhHijq3VVQ
0d86bed6e3f74f74ba9b80218bfc6ba1.16, 23.578271, 120.5561,  孫中山像,  https://lh5.ggpht.com/XbzhrSVoi5wPbpPWssBJBZ8FQ3LrM-zsqKpX2qr_-Xm5TmiMm6u3SlI2gksi2nJ5ssB-t-R1JXIoJ_BAmnUk
cd92d69177414882886469fc4168868f.16, 23.578424, 120.558023,  梅山公園 ,  https://lh3.googleusercontent.com/WGjJKG-7uelvpFeRc8FgUt9kKaQn87Yp-ZUs5EzMlCjNTlXXn6aA6aKPXAR-F7QxjG7sBWLzhEQ3uPZr_W3nPfOubVw
4f4ff9a5d48542478458c03773533f9a.16, 23.578487, 120.559762,  梅山鄉生活藝術村,  https://lh3.googleusercontent.com/_rnuyMMLNKwsBrQqqox9XsqdYqnfZnlOhfnGIxvM-KNgjIDpA3NK6U8QD33QqF5RFUO0Wi_IwSsQIs2QakzOPhnXNw
9665484a8fe141d1a91c7aac2640ae10.16, 23.578712, 120.556956,  梅山農村小倆口,  https://lh3.googleusercontent.com/x_25koWM8QHEDEedBr1W_O-uR7cIJdDfrNTNE-DuabhG9GZEosAjE1-eb1H_9KY5Bxc9sQG_XGydqZuvobrDpiKslA
8b09047f901042f1af2104945e0eaa6c.16, 23.578884, 120.559361,  梅山生活藝術村圓環,  https://lh3.googleusercontent.com/axFP6Y1BOPhp9zGOPOVuxKYuix7Fy8b3MHvYn7oc0pWi727QLJf6MWM9MzFl4DCy7zmnfVx5v5oetH6KTB1VFWfPqg
f6820eeec34346aba3b7a0c785db5239.16, 23.578915, 120.557986,  梅山石牌,  https://lh3.googleusercontent.com/3mhB8ivnVCmuPU4FPadbvJvWGOApjSkOXTvewW0EQUVP2n43BUiXur4BSo88DTaHTJruFj-RFmJckfY48J-xdgi0ygc
8b92601996ed4ba5bb960b8ac1b40464.16, 23.579082, 120.556633,  梅山上的F5E戰鬥機,  https://lh3.googleusercontent.com/lLpEi7dhRfyka0hLcQ-gV7Lvo50Dg15VLFS1FLAp2RnDpBE1FIAc3Cpymo2rrZLVdVGHZS6ifvAPVRM5VlqM4Y7ZfIRf
300108cc03c14cc1a44e626ae55840c6.16, 23.579091, 120.557239,  寂寞的重量,  https://lh5.ggpht.com/_XfKtNeQxuNs1gN8up-6UgIsYlP9la7PGYnP1N5V1UsaSTut6ixKR2MS3DtNsaj_B5pdAHoXyUadDITP6lM
3399d89cc2eb4759a937bca3b0f55bc4.16, 23.579451, 120.556338,  梅花球,  https://lh3.googleusercontent.com/KiZPPGUm5YPyKG9kSlzpT8E5OdeKgui2V9-dgrikH90e-8bekImtvH6CcWxAY51_0e1sXk4VrPmNh9qIG5WyS9xShVQ
d9ca76fc3f0e4d618e6e664fcbd9f5a4.16, 23.580192, 120.557101,  梅山公園東側入口,  https://lh3.googleusercontent.com/bVA3bynPXrIZ5e_EC5OjlfMJCiEZRxHldQ4zNcAhdSiE0RGgy6NoKw8rtVqiDsgJja6iCo5pIs4Siiutupt4wqi0wQ
4dc779c7e5f1486983fd2c5ef5455731.16, 23.580274, 120.556512,  傳聲筒,  https://lh3.ggpht.com/6cpw4681o7plXwTxf-EOpxP3OXkh3m0JUcdXSVXs6AU9KJerpVJCLjtGb656hRMyMafjk5XpRJtnxnHpZMtRlQ
f74a78792bd145d8807d4c34b4701afe.16, 23.580675, 120.559013,  梅山郵局,  https://lh3.googleusercontent.com/0pyuYzlrsRgj7erkFu6s2Ix1GHQ1HVmrJwhsgU9i7wS89O57B3vKLXnmZGqVMPLFFhzjXideF4_BCIJmFxTXuK5Jlw
fa624e5958da47829e04022707fd133f.16, 23.581674, 120.558336,  玉虛台,  https://lh3.googleusercontent.com/3uN1vQwbjrCCrv67950nLKkoOVDXXZV_zUPOvk2xqV_vU3o6aDn698A-VzoW0pAtOb5ufbOu8E6_e0S0KCJyvelzZg
5f30751b99554980a9e8330ae67713c5.16, 23.581852, 120.558929,  梅山玉虛宮,  https://lh3.googleusercontent.com/6arQJcsoFFplV7FmrLULrETCLkGB_yT-UrrTMO0JNL2ziyVwrh8zoitE2Ns7m0wcYqXXKQjUIsnF59eWcyM2yVgmAk0r
bfca465f86834c43967d79de7ab4eaca.16, 23.581902, 120.55944,  禹門,  https://lh4.ggpht.com/oFBMF5YcBVheoARKer-M5yC4EMAR6ha202ZAfAs2V8yVpf3uBI6eXuWVrzOkKYGSciZhFedVYatRus-WIbk
b9762e51bf5e441d9e8cb816bd251a10.16, 23.582898, 120.558652,  梅山-公有市場,  https://lh3.googleusercontent.com/xs_t-Tem9qLL37IH58pnvKD1Gg_qoE1I-BiFFcH_E3bGT8rLUxUrkFu0sDyR_6_D6yNKePTNlibakml_57qBYVt2dCc
aa2ae1dbbc64484d8ef4d662ffb9f33c.16, 23.583357, 120.557408,  真耶穌梅山教會,  https://lh3.googleusercontent.com/3QxKLPqF3fw98VXxYaiwVFi1Y1xL8QGgVMgTHUV-TsKzNcF0GjTzzutncWd3hPJ8nh8c635lesnZAQmrxYrc_B0FFrc
580620adb1ca47948c087f4343fd72c5.16, 23.577932, 120.561189,  梅山天主堂,  https://lh3.ggpht.com/fEdSpQfI7DtuxRBI7uO3d7E0wS_hxGsrSRSJvNEGsAIEH6EUtUULf8fHboux3pzGyg4RX9MxEhdsupwLF40
9768b959ce294061ae13150fef14afed.16, 23.578704, 120.561256,  龍壽宮,  https://lh3.googleusercontent.com/zoSRw56AkGS9zzUD1bLDgc5YYnwtIdFvPsZzLj7_NQTZg3ijXKxRumcGn_5xmYgPhnxp9qn4hnepjYr34nJ43Dh3p_c
d80cb6a96eec4991bf98bfd401f82489.16, 23.580268, 120.561288,  梅山鄉梅東村,  https://lh3.googleusercontent.com/GVV96CEquPIzCIIozr0xg-HFbIOeiigcCt8i5bu8pELCX-MEyVzXnX4RmdADVPk21zmIcIehmRboxQT0MRpbkYPLBG0
adff97d3ccd24fe1b581f9e7432dd426.16, 23.580917, 120.561332,  迴旋三十六灣,  https://lh3.googleusercontent.com/8hG1bgxo517qlaxbVQi3H-cnkr8K0Xy0BwMafZo0Ky6RwvhJit6bmCvPcj8HhbPg8mYKs8lJw_iH8k4w8PW85aiTCwo
dfbbaf924cd249bf9a8dfac301067ab5.16, 23.583892, 120.561535,  龍興宮,  https://lh3.googleusercontent.com/0SGPGNBEqPYEHlQrfABzn7W6fffGomoqztj-ErwSnBp71G5hDFvNFBFor5x_SvzypkbC1tdK6KrPy3mkMF-WKNqSJ2I
f2dddebd49c4402889659697e5222111.16, 23.557182, 120.281965,  彩繪圍籬,  https://lh3.googleusercontent.com/I7paqQyCIp7BXGMoGdInkfF3qX5I-YNejVhj5d95lvADbuXS7WqEE2JlAdvZ9VXDq1lLGc9XUOKxTex6XkW_PAsrtjg
24d5b3ac810d49b680ea656136a54514.16, 23.557324, 120.284511,  貓頭鷹裝飾,  https://lh3.googleusercontent.com/q8DDoRgVmQtPD0zF9CndBMabsy1h32Pt7fwMWNlrtNM84FMopk9Iv35NMg5mZzUoG0dtQH7MktO7nJXBP3JxxcHEMA
c61845410ec54367aae1616648d5c1fd.16, 23.55771, 120.298294,  朝安宮中營大將軍,  https://lh3.googleusercontent.com/fQ9Iv58uw1VhTgL8MdRhaVOfXNS4cJ_B-EXwJWiX8NBd0YJQ-hzjeq30bgcWjGo42JOwVHSBd9f2a0Hja205UuU0JP1k
427fd40018b1458982611f2f36605aec.16, 23.558463, 120.282116,  中營將軍,  https://lh3.googleusercontent.com/mDdwkebkPvnU-Pn7uj_vEQp35K3RiHZvJ_HhS5zAhxZQXQ3d4DTJZL_ARwSCH7krcYVix1oDkfRvJqYswSoLrRZ-Og
c792de265b934ccd92754f3db5b9b8d5.16, 23.559241, 120.286484,  東營,  https://lh3.googleusercontent.com/VbjctX4Id3pA8QF52LWvE7qrvj86YStuQzB0Z39Uu55k8gxxLvn6mt79NyaQ0KFVReRX_l9uCZMWqcm6h7TxT0FoJmU
8010259b8c6d4e3997e2d3b8364aa8e9.16, 23.559396, 120.294944,  西營大將軍,  https://lh3.googleusercontent.com/panPHR2UVFp0WkZ339oE4KVG0UeGVYDfs_SNUO3Oh1KY-nWVXMeFZfDnlspamUoSgbddAXp6qPU5IDzStToxZalaAZY
4fe5fd7f9b174d6bb8a67149b537f64d.16, 23.559603, 120.284777,  廟,  https://lh3.googleusercontent.com/nHPQwA84xPkChOBQY3Rx1UpYlz1ozIp6ff6-W7T23WUMxVgun-7Tb4M4DhjX5bhxU0WAP43hhiPqj2ge98zLrjf7Kc6n
f5fc041cd0ae446680a9768ae4951997.16, 23.560069, 120.28397,  扶朝里五福宮,  https://lh3.googleusercontent.com/t7FuPh3w9VXWlyPwHNItDVFEfDZzDRLJNA0QUxaXBOylhgGMQW-miWoTh_4hXvfDN-iRNkdTLRi-x1qrbjMfD8oPOq23
7155a9eab65d41dbb93eb8d9c00a936b.16, 23.561277, 120.283905,  壁畫,  https://lh3.googleusercontent.com/J27B3VJyiD8f4cTDzcIGUzWf9R2h9mop4oD0yJk1wU-htgc4um3LDVH9WL_mBSICkDIvFP_NpiLpozIeXLkP6LCz9OY
2691d9c3335945e18760cfff88a59951.16, 23.561608, 120.283778,  北營連將軍,  https://lh3.googleusercontent.com/HAXZTfVWKLZSZivJx2WwWt7FomUno0af4mII7J-UdsBzwVIzG5byRFTDeC4kJbNcx8kCdTUYpTV2aPDe9BJ2dd9whQ
56dd81bf4d324ac097e6a107eba728ab.16, 23.564601, 120.265696,  土地公,  https://lh3.googleusercontent.com/OdPHKwQG6taMvJH0KZIDOQkTNoIVV6QA1Q3L6DSiOYFqgyvNLZ1F6HA_HC_vdmNd7Mgj-mTrxmGFH8v0F5Z2
eec0870874dd4f2fb470d019baa95aed.16, 23.564747, 120.265943,  懷恩堂,  https://lh3.googleusercontent.com/-nghVAiCJT-JKAhIufGicKETkUKMmWjSQHgUE_PLPVys9gn5uRfyO0ElpnFqRYZrOUHQoj1RrMkFi_eR2n8UfHJ-UOKY
4a4d829e89d34020810034f6aca5450c.16, 23.567232, 120.282355,  五福宮樓牌,  https://lh3.googleusercontent.com/rndrqBZo7goh205ojhaTfumTfMtH7QBzcIAFRlusOA_RxzcOTNYmX8RyWpZKyMJPyI0E2unWHl7bWfsv30yRmXf74ASC
354b84adc23848d0bd8ff1b99b71b2fd.16, 23.568162, 120.290365,  北港河濱綠地運動公園,  https://lh3.googleusercontent.com/bJ9hIE98XSDW71mGrJvDyj3G5OD1lDdEF7wYKrpoyocfct2-3_nWYDOiWa_VGIPi1G3EkQ8uHUBttCELuZ8YQsNYE0g
1e62083ca5864cc09f7839a8e6d7237f.16, 23.557311, 120.326166,  北營,  https://lh3.googleusercontent.com/V09l70p4kg5pOD0kIOZaIoDDOaSrhUL_1fxPccZp-KhaBWw08BQJjMFXPQG9M5RPAItLOIACgUymxdRfnJ_konsJFg
4f3146360ce44114811f9855920a7c33.16, 23.557395, 120.325109,  南營,  https://lh3.googleusercontent.com/LXJjd-bctejf_LnPbWbfiO7Sk-mG9DsfsYy9rmrXMr_AtkV3vQjlVKP4U4DJLwNLJ-8Ei3_MkB2HJPLPT1vlKW3_Pw
6ce9ffea71244d07bd401d03a197c98d.16, 23.55743, 120.316169,  太天宮,  https://lh3.googleusercontent.com/GCTS-zdCNkhoLHyQrTcuchsIz2UrrHohaDmPE7Hr_jfJ1aL6_aU9p6K-UH-ZFO5OtumgIM2aZyTPm46JFfZM8sor2Gs
5fee2c8d5e79498e8d0dcd14d8d28887.16, 23.557616, 120.298504,  朝安宮,  https://lh3.googleusercontent.com/ze7dds7ZNgbAdUTwTTRRWSAtBO3p2Pafp_OTlC8mAFaXsCQH2S1sstwHa4QtmhCX9_USeFEsEKC3JYPFIAGV48goXg
4b373dea69fe408ab1b9e9e2ebc5aff1.16, 23.557619, 120.311882,  北營大將軍,  https://lh3.googleusercontent.com/KguVMVwSWZHrVl_UHeT54hfNL8p6x9bCtf-xlEL3JvFIetsXxM_CbRBXsY1r45F8FGqvdkqRuHK3JGI3OCYt3Pd_uDg
9a4f8258454d42e180a7916abcb695a5.16, 23.557671, 120.330595,  土地公廟,  http://lh3.googleusercontent.com/7lXzBjbdEcq-NSHpCcLsFoMfvUi1anGM9oNhe1Qg3E5W4TgfiqqiLx-Pr4escywr2QJ8Kynke0TSkrBAmZ2JQm-5tw
5520d1098b204a26a9f22e38d4def4b1.16, 23.558299, 120.302047,  東營大將軍,  http://lh3.googleusercontent.com/pQfJJUeJL7GgjMjNEvlhmLX_PT32EGk7yIjGtwzJw9fOW0fvsTXcSWfkoaNC8WGBlQoFPB3FynjHNR__ED4ITp1ZdQ
5a78d02e12fb403788ce4b6b654ca1a1.16, 23.558718, 120.308341,  鳳山寺,  https://lh3.googleusercontent.com/VDcFjrQe019wxt9N4sC6ocka_Me8NdX24Gy_KFNDWcyOowLy7lP0OAe0UQAMILuiQSvbcTOFM7OcrKU5YEWqQU6KHWa6
e93ee26bbcb24c2dbbf29eaf60b7715e.16, 23.558742, 120.300002,  蘇厝社區活動中心,  https://lh3.googleusercontent.com/K2uH8rJWo7HYkGSpgTeyVE1zGyLgIX7OjzLgIwwDfLCS4ovRmoP-F9ckNfZIpYs8AZ0-idCGJICg4nlX4FVnkbTS-xY
6d2d16a994104c858d8d1b54177371bc.16, 23.558781, 120.304862,  崙陽社區,  http://lh3.googleusercontent.com/snWV20K7xUDUG5-4yVtY_-0PKgTNGXtoABcZ1R110WnbVYXWOxgpjVPh339_ZnlBdF8muyjuakT4KJGoZII_-DGefv0
bfcd2fe510174bd4ab1b2be8795c2490.16, 23.558866, 120.300518,  蘇府千歲牌坊,  http://lh3.googleusercontent.com/P77RYDxeb4ol0JUB-jb4oYT7aQvPOTgcJE1Z6wAYb0tFeN9boYxvCXY51JOgfIZkI2-KL1P4Uyifpnv0nc7T7RwVWg
0f2f8317deb84cf490d010594cc301a8.16, 23.559313, 120.310386,  行光橋,  https://lh3.googleusercontent.com/PN7wHVu74QvbwQEmiT4POdrDtNUvOQo9BCeu3nCKD3V4_XualXSpVuEHqdSW_avJXFXdKfbCFbMAyXox9PP4fBioU_w
6821a5892c7a4ba9b3642a9c88e9a71e.16, 23.559496, 120.301531,  , NULL
a36e4243f01d4cedb69544f3d00a5a51.16, 23.559782, 120.305976,  , NULL
ad65605a2e1b4257bd9d538c1613f09f.16, 23.559884, 120.324686,  南水月庵壇,  https://lh3.googleusercontent.com/wk1DHl5KinAZgopWQJK-DIcxlu9eb-qFqdyjbdpf1fVu3O92is_TjPDjk91JY--WNlEX0_yF1fx0xZKNSoFXIROfg3xG
687b4438efa945c9b210069a578f3a9f.16, 23.560066, 120.329907,  板陶窯候車亭,  https://lh3.googleusercontent.com/0amJNktqS7CPcsI2AnZNNt-eoH1VhJRDGlgCF-lgyRPulYP-CX4GW7KDB0_SimdsswU1_hGZCOqFc6_ngnsKdYalRio
82a74223796d4198aead73ce96369a8f.16, 23.560101, 120.305895,  , NULL
cb1832179fb940bf8b76f0f2e77972d1.16, 23.560136, 120.303002,  , NULL
269652128cbe487899af203789dde6ea.16, 23.56034, 120.326792,  北港老塗獅,  https://lh3.googleusercontent.com/wVRELz1y-62O391YIibLSMKOzyF74TvIlsk7Y49PGHoq7RPHA63jyPQjxcPa08Zy9WzKpU98qr_NxjjsbTibUsWsIw
5bdeb90d2761367d805a98d5a284486e.16, 23.560403, 120.301024,  , NULL
3c3c4da01257464bbb47a2d8c0a62606.16, 23.560437, 120.303204,  四大將爺,  https://lh3.googleusercontent.com/gx0z-6of0kUnxKVNhd7NV7gGWIaVgWNeewgcnR4Dp7eIzBYmQdBCE4WW21TvBsG8zHypjGpdM4TOYsi2nEhB0bXbmdU
08c7fbaba8a44c63a559e61529c40a4f.16, 23.5606, 120.300476,  , NULL
dbdde8c1177c45618e049a51aec8c5fb.16, 23.560658, 120.318253,  太天宮,  http://lh3.googleusercontent.com/ScDVM0-ut6Mo1vb5jgCH04q7rTFpATAXXQn2WP4DtHppSg54ZTDTb7ZcTiNzCzWwTZZ6X-3ZlzF7Puamu62IJ3aF7m8H
c83abe1fd0304aada67b7ae587059df4.16, 23.561109, 120.310061,  馬賽克壁畫,  http://lh3.googleusercontent.com/mFxq4tVfWU0LHGyNBKyeA0f0-LyCOEF6YJhCEK8qtxokcHfMGisM9EZXW3UhjyHLtnMa5fbYC52EPa3qCsZpMus4Ijc
bbdb39a8e6254d59907a153271e1ce50.16, 23.561192, 120.316596,  有應公廟,  https://lh3.googleusercontent.com/zcpNUTCtmF8hfI8DgmnI4mTqW2Wsju_ud3-ullyE2YEsQ1reQiHNMUr49qhXEYraoVy5C-r1aP3_97aYyv5FVCDzLnQ
f0a895fde5e84426a379cdd96b50d756.16, 23.561442, 120.303329,  北港觀光大橋,  https://lh3.googleusercontent.com/Hnz1qPKQK5SAHFXZV9FS5ikpiNwFmEpw-53PW4XXJV1M1OcOp2zY7q6OJhiXVRzXJODreriaNQI2NZmhddDtM3WlHgxn
8cf83b21cd0f48a5b812afadb455a9ba.16, 23.561461, 120.311379,  笨港水仙宮牌樓,  https://lh3.googleusercontent.com/OmttpLrFd1fhmAcTOXN23wb4PeL_jBvJAOPke2o_Zka3_DxawZle3zlup4HrQZGuoaIWonVPanhN5amvfCOf5lFQHw
c9d8af18e0e34c48a93ec5b851036fff.16, 23.561613, 120.309263,  南港水仙宮恩聖臺,  https://lh3.googleusercontent.com/UZpaZQrBejG7CUu04_P6gbN5twS48Wbtwcqr_10dc2M3_MFJIUJCLkUUWA76VSDHo-uuB0ylW_CvOyZJTun2CyG8eZY
0534564e467449018236a0e14c774538.16, 23.561636, 120.310557,  仙人掌人,  https://lh3.googleusercontent.com/dglZZGLTcEOZK10d4_jAYJQ8pFWjDt6V6Q6caDSCIi6eE7nsxL3YdKc50YT3wizblXwVTOMVt3bstSV2E_JjvLimPQ
83e8c7df8c9f44c8ab73633fba6f58d5.16, 23.561649, 120.324401,  渡船頭,  https://lh3.googleusercontent.com/na3AampFkkfIwmLkxEBUZv4UVJmH8IK9WTpvDY6JH52Ru_owDGa5QH-uIzezgOzueGSsmR3JEWzJKUTDIN39w2jTVpk
97aae2a244ac4e81879f22a23122140e.16, 23.561723, 120.30842,  , NULL
6c241309f96a4aa79d2ad38e09d7b41d.16, 23.56192, 120.327272,  龍蛟橋,  http://lh3.googleusercontent.com/tOkNC4Co6ZLeiWS_tbBIxCHc8ffHVqNEKIMGdYqXvuzQGVW9T1RAdO2n0HNo9iblyJu8u_fnVKekgb6xc37v7-GYJEUh
c4b1cc75aa8b4380bdba073a3bc7d2b5.16, 23.562184, 120.324275,  農村開封府,  https://lh3.googleusercontent.com/Pbz0f3JNiGvMpFEb8fJ0w78pYVHs6pmZ3F7G-mkL5FX3eRNVV8KMnHz4Z1qT45Qf7Rgc7KuSTZ9kaKLWsSDHUsBOIw
29e05b17dad14f01ace99407a3c2e5e6.16, 23.562834, 120.325899,  觀景亭,  https://lh3.googleusercontent.com/5-ffpbu83ToKHJxmbPAmU7talV9Rr37BlOL09R-YCCCVa5MaVA5I9vQ4ot33B6SQ7EbII4OcdhaEcKnlwqGrImbb2Q
958cc69ed1064972bb2567589f220b6c.16, 23.562861, 120.324211,  頂菜爸爸,  https://lh3.googleusercontent.com/PTKroD5ik0sCVNjyTa2dt8kSx2fAiuQ4P2ui93nPI32G3BhbMsoYpn51X6Mfel7vmba3DwXS-ivyPYJhz18Nb8oT06U
b644193d31114f6d960b62e489cf6bf8.16, 23.562985, 120.325356,  板窯村,  https://lh3.googleusercontent.com/EiC0GWmMN1_67q0yPGXiG5a5F9zZ2J56KXM1cFOmQsSjp2n1UbGXPvjezWcETQ02ANFnDYfPCqRo4nKMMbM2VMmr4qw
a0327b9627e2405dad748f114e42256a.16, 23.563077, 120.303749,  , NULL
b151d64582094f31a1c025d3d7de9a48.16, 23.563328, 120.313249,  笨港福德堂,  https://lh3.googleusercontent.com/0CtXk9wX_EVsCaCDX7JQY6vvMiDwPGqsxAEUpkCLegyM8tPVpUy76v95A3ky-UnRgg_aUmZtCuVMyOKOrpq2Yi6fybI
3510fb7526aa4df88e922da6a20fd283.16, 23.563575, 120.324864,  板陶村路牌,  https://lh3.googleusercontent.com/WzNiVte0fQFzQR_PCha2mAjvyvqXaEBl7Yycxset363qC70dYjwoLPbz8erxK9zk_fgj_mFAA7WXv4vu1qLvTa3zt5c
47971e28bfea447ead7aadb09601ce05.16, 23.56361, 120.302665,  , NULL
43240674df9f453ca7989190b5650019.16, 23.563751, 120.305747,  , NULL
c3e3b20802224b5d838463616c95f9d8.16, 23.563832, 120.306333,  , NULL
fc0a51c90c6e4b6a8bec086d68a46006.16, 23.564137, 120.305348,  三姓宮,  https://lh3.googleusercontent.com/HmsHWaTPUoPp536JKhE0-Nt7jIHT3OJ2qlHD9zLd-dEAKMm8Lx2qkSkhgJUDJuEa_a2V4opMeC7DNm7jvYkQNkUVvIM
0c20cb3756274f959bd61713ec25d34e.16, 23.564264, 120.30414,  ,  http://lh3.googleusercontent.com/oFZS_VBoMleWbJUiJb6WCzQOC-E5XUJdEpm88bcpaBX-gis-EX6OcBKFEeu9YW_CxJOUV-eDhk0V8PUpu9mYrZR9mKQ
1cd60352f8dd40c89bd0eb18b1ea65c0.16, 23.564356, 120.30333,  , NULL
56e5f9f7253a48739f8720b64ec37fa4.16, 23.564376, 120.302189,  , NULL
bb82826f259f495c98c22541d07c3978.16, 23.564394, 120.312494,  鮮花壁畫,  https://lh3.googleusercontent.com/y4yurRpF04aVGt1sa5NaYjU3aTJvYxXnI7SHndkK6kb76G3v1C955CGFLNGsiIfklkZpM7FaeSdoRT8S3YtZNcsylzk
e387b7f9eabe45e1a742afc6fe17cf8c.16, 23.564403, 120.305747,  十角水塔,  http://lh3.googleusercontent.com/-qBUHQrTygDf5MCtimBvOxaekaOfnPlUrA-fKgAFiGObs_ail1gOuFc3v9Mb4cjYpYMReFHZadbfyPa4Y9p5It8gYqQ
812b4f795151412da3b22257de76126e.16, 23.56451, 120.306556,  , NULL
